"";"x"
"1";-0,313226905371166
"2";0,0918216621110411
"3";-0,417814306205024
"4";0,797640401068896
"5";0,16475388590768
"6";-0,410234192059008
"7";0,243714526214243
"8";0,369162352564609
"9";0,287890675826746
"10";-0,152694193578178
"11";0,755890584225424
"12";0,194921618205716
"13";-0,310620290270902
"14";-1,10734994358875
"15";0,562465459071554
"16";-0,0224668045076154
"17";-0,00809513154947304
"18";0,47191810534265
"19";0,410610597549044
"20";0,296950660608754
"21";0,459488685804109
"22";0,391068150365534
"23";0,0372824916825953
"24";-0,994675847931686
"25";0,309912873947355
"26";-0,0280643697645004
"27";-0,0778977533526646
"28";-0,735376191949637
"29";-0,23907502755431
"30";0,208970780099851
"31";0,679339775764522
"32";-0,0513938636714978
"33";0,193835805779685
"34";-0,0269025202914526
"35";-0,688529778414303
"36";-0,20749728164984
"37";-0,197144976855175
"38";-0,0296566983555928
"39";0,550012685991942
"40";0,381587874228772
"41";-0,0822617981267934
"42";-0,126680840068254
"43";0,348481687702369
"44";0,278331599336829
"45";-0,34437784727476
"46";-0,35374757848106
"47";0,182290981068415
"48";0,384266462257708
"49";-0,056173106075114
"50";0,440553863227107
"51";0,199052940183534
"52";-0,306013196625386
"53";0,170559845712212
"54";-0,564681548040396
"55";0,716511850850518
"56";0,99019994925293
"57";-0,183610738233255
"58";-0,522067313158265
"59";0,284859813721206
"60";-0,0675273019404122
"61";1,20080888025239
"62";-0,0196200013665846
"63";0,344869681225388
"64";0,014001079390333
"65";-0,371636604441203
"66";0,0943961497571714
"67";-0,902479314445519
"68";0,732777430781443
"69";0,0766266691059489
"70";1,08630583518108
"71";0,237754764449831
"72";-0,354973215460907
"73";0,305363176744527
"74";-0,467048815822126
"75";-0,626816700119551
"76";0,145723117758731
"77";-0,221645936609216
"78";0,000552675815812066
"79";0,037170662075832
"80";-0,294760473094036
"81";-0,284334366409251
"82";-0,067589307561916
"83";0,589043498286602
"84";-0,761783400214881
"85";0,296973093814211
"86";0,166475185606759
"87";0,531549918638181
"88";-0,15209196181715
"89";0,185009404958144
"90";0,133549395386116
"91";-0,271260015495825
"92";0,603933902991586
"93";0,580201307847476
"94";0,350106824757499
"95";0,793416727270423
"96";0,279243212782652
"97";-0,638296104229018
"98";-0,286632707118443
"99";-0,612306307449178
"100";-0,236700318219656
"101";-0,310183338612062
"102";0,0210579365721176
"103";-0,455460824276223
"104";0,0790143862020375
"105";-0,327292321959409
"106";0,883643634686323
"107";0,358353738008603
"108";0,455087114747614
"109";0,192092678913172
"110";0,841088040259709
"111";-0,317868226974489
"112";-0,230822365180283
"113";0,716141119270831
"114";-0,325348176655183
"115";-0,103690371800983
"116";-0,196403964720992
"117";-0,159996434274253
"118";-0,139556651488279
"119";0,247094165633914
"120";-0,0886652411348032
"121";-0,252978731057129
"122";0,671519412585206
"123";-0,107289704273434
"124";-0,0897782650216936
"125";-0,050095370606781
"126";0,356333153525703
"127";-0,0367822020631632
"128";-0,018817085733524
"129";-0,340830239377828
"130";-0,16213513612316
"131";0,0300802202172576
